,License Type,License Creation Date,Business Name,Address Building,Address Street Name,Address ZIP,Census Tract,Longitude,Latitude,Location
1433,Business,2016-05-09,JETHOU LLC,167,ORCHARD ST,10002,36061300100,-73.98868657,40.72116616,"(40.721166162067185, -73.98868657458544)"
1434,Business,2015-04-08,98 RIVINGTON RESTAURANT LLC,98,RIVINGTON ST,10002,36061300100,-73.98846309,40.72011764,"(40.720117641987414, -73.98846308505155)"
1435,Business,2014-08-13,"UBER CAFFE, LLC",116,STANTON ST,10002,36061300100,-73.98728323,40.72109465,"(40.72109465189118, -73.9872832328363)"
1436,Business,2014-07-03,MISSION CANTINA LLC,172,ORCHARD ST,10002,36061300100,-73.98841953,40.72163549,"(40.72163548924197, -73.98841953082679)"
1437,Business,2014-06-03,"FRKK, Inc",144,ORCHARD ST,10002,36061300100,-73.98901498,40.72047726,"(40.72047725940065, -73.98901497949839)"
1438,Business,2013-06-03,"PROJECT 6, LLC",167,ORCHARD ST,10002,36061300100,-73.98868657,40.72116616,"(40.721166162067185, -73.98868657458544)"
1439,Business,2011-12-09,"168 ORCHARD ST PARTNERS, INC.",168,ORCHARD ST,10002,36061300100,-73.98863606,40.7212238,"(40.72122379702494, -73.9886360583943)"
1440,Business,2011-08-01,CODA DI BUE LLC,78,RIVINGTON ST,10002,36061300100,-73.98937936,40.72038946,"(40.72038946130259, -73.9893793570614)"
1441,Business,2010-05-10,THE MEATBALL SHOP LLC,84,STANTON ST,10002,36061300100,-73.98873702,40.72153671,"(40.72153670942964, -73.9887370183281)"
1442,Business,2006-06-08,"LOCO 111, INC.",111,STANTON ST,10002,36061300100,-73.98736621,40.72110015,"(40.72110015054335, -73.98736620644554)"
1443,Business,2005-06-10,LA PALA LLC,198,ALLEN ST,10002,36061300100,-73.98881623,40.72246994,"(40.722469935007474, -73.9888162293091)"
1445,Business,2005-01-05,NOTEWORTHY CAFE CORP.,200,ALLEN ST,10002,36061300100,-73.98879818,40.72252483,"(40.722524828417384, -73.98879818174257)"
1446,Business,2018-05-02,SPIEGEL INC,26,1ST AVE,10009,36061300200,-73.98804034,40.72379832,"(40.72379831989205, -73.98804034230925)"
1447,Business,2015-09-28,SWAUTO LTD,25,AVENUE A,10009,36061300200,-73.98583620000002,40.72290877,"(40.72290876828302, -73.98583620228347)"
1448,Business,2015-04-30,SPIEGEL INC,26,1ST AVE,10009,36061300200,-73.98809447,40.72372147,"(40.723721472284836, -73.98809447213613)"
1449,Business,2014-03-13,MAMA BAR LLC,34,AVENUE B,10009,36061300200,-73.98311972,40.72247473,"(40.722474730273326, -73.98311972031946)"
1450,Business,2013-06-12,DOWNTOWN DINING LLC,5,AVENUE A,10009,36061300200,-73.98612851,40.72250532,"(40.72250532442226, -73.98612850928905)"
1451,Business,2010-07-09,12 FIRST AVENUE RESTAURANT CORP.,12,1ST AVE,10009,36061300200,-73.98831821,40.72340036,"(40.723400358536594, -73.98831820803896)"
1452,Business,2006-07-11,RAGUBOY CORP.,156,E 2ND ST,10009,36061300200,-73.98517963,40.72277419,"(40.7227741924947, -73.98517963231006)"
1453,Business,2016-06-17,MFM BRANDY LLC,157,ALLEN ST,10002,36061360100,-73.98950193,40.72092745,"(40.7209274452878, -73.98950192920205)"
1454,Business,2015-09-03,PAULANER BRAUHAUS & RESTAURANT LLC,265,BOWERY,10002,36061360100,-73.99285311,40.72343367,"(40.723433666430005, -73.99285310642439)"
1455,Business,2012-05-18,241 BOWERY CORP.,241,BOWERY,10002,36061360100,-73.99316346,40.72258281,"(40.72258281029155, -73.99316345763943)"
1456,Business,2015-02-10,SECOND STREET RESTAURANT LLC,29,E 2ND ST,10003,36061360200,-73.99094439,40.72517096,"(40.72517096365262, -73.99094438640566)"
1457,Business,2014-04-22,PASTA SHOP LLC,325,BOWERY,10003,36061360200,-73.99201223,40.72575568,"(40.72575567594754, -73.99201222932258)"
1458,Business,2014-04-22,11 EAST 1ST ST. LLC,11,E 1ST ST,10003,36061360200,-73.99151811,40.72455893,"(40.72455892646106, -73.99151810675924)"
1459,Business,2011-04-04,CHRISTOS RESTAURANT LLC,29,E 2ND ST,10003,36061360200,-73.99096964,40.72518194,"(40.72518194466481, -73.99096963961703)"
1460,Business,2010-07-01,"BOWERY RESTAURANT, LLC",299,BOWERY,10003,36061360200,-73.99239117,40.72469074,"(40.72469073582219, -73.99239117472578)"
1461,Business,2007-05-14,"BOWERY F & B, LLC",335,BOWERY,10003,36061360200,-73.99190757,40.72604387,"(40.72604386811795, -73.99190756679738)"
1462,Business,2015-10-22,643 BROADWAY  HOLDINGS  LLC,643,BROADWAY,10012,36061550100,-73.99576794,40.7266342,"(40.72663419742385, -73.99576794105025)"
1463,Business,2009-09-30,LE BASKET INC.,683,BROADWAY,10012,36061550100,-73.99468547,40.72791321,"(40.72791320904146, -73.99468547103156)"
1464,Business,2007-03-01,DOJO RESTAURANT INC.,14,W 4TH ST,10012,36061550100,-73.99494518,40.72874488,"(40.728744881810385, -73.99494518125694)"
1465,Business,2018-07-11,MAMACHA LLC,312,BOWERY,10012,36061550200,-73.99231899,40.72495697,"(40.724956972491306, -73.99231898827651)"
1466,Business,2018-06-06,BOLD FOOD LAFAYETTE ST LLC,324,LAFAYETTE ST,10012,36061550200,-73.99497429,40.7255445,"(40.725544497043835, -73.99497428668268)"
1467,Business,2018-02-27,GINO SORBILLO LLC,334,BOWERY,10012,36061550200,-73.99198696,40.72589017,"(40.725890167283104, -73.99198695823036)"
1468,Business,2017-04-18,HONEYBRAINS LAFAYETTE LLC,372,LAFAYETTE ST,10012,36061550200,-73.99376551,40.72713914,"(40.72713914162188, -73.9937655129751)"
1469,Business,2017-03-21,ATLA LAFAYETTE LLC,372,LAFAYETTE ST,10012,36061550200,-73.99376551,40.72713914,"(40.72713914162188, -73.9937655129751)"
1470,Business,2013-08-06,"KINGS 55 GROUP, INC.",55,BOND ST,10012,36061550200,-73.99257504,40.72587923,"(40.72587922767954, -73.9925750395085)"
1471,Business,2013-03-18,45 BOND STREET LLC,45,BOND ST,10012,36061550200,-73.99290334,40.72603844,"(40.72603844428291, -73.99290333713382)"
1472,Business,2013-03-01,"LAFAYETTE STREET PARTNERS II, LLC",380,LAFAYETTE ST,10003,36061550200,-73.99347684,40.72749594,"(40.72749594396287, -73.99347684439005)"
1473,Business,2012-04-02,IL BUCO VINERIA LLC,53,GREAT JONES ST,10012,36061550200,-73.99231158,40.72663402,"(40.72663401851051, -73.99231157919372)"
1474,Business,2011-02-03,GARDEN CAFE ASSOCIATES LLC,40,E 4TH ST,10003,36061550200,-73.99213471,40.72736686,"(40.72736685655739, -73.99213470592402)"
1475,Business,2010-03-25,333 LAFAYETTE LLC,333,LAFAYETTE ST,10012,36061550200,-73.99477584,40.72576132,"(40.725761324016, -73.99477583879312)"
1476,Business,2009-05-22,PGT REST. CORP,304,BOWERY,10012,36061550200,-73.99239478,40.72474289,"(40.724742886450365, -73.99239477656259)"
1477,Business,2008-04-21,"316 BOWERY, LLC",316,BOWERY,10012,36061550200,-73.99225403,40.72513812,"(40.72513812211843, -73.9922540267743)"
1478,Business,2008-02-20,THINK BLEECKER LLC,1,BLEECKER ST,10012,36061550200,-73.99233338,40.72527262,"(40.72527262053244, -73.99233338317447)"
1479,Business,2007-03-01,NOHO STAR INC.,330,LAFAYETTE ST,10012,36061550200,-73.99488769,40.72564879,"(40.7256487939993, -73.99488769065609)"
1480,Business,2006-05-03,"G.D.P. ENTERPRISES, INC.",324,BOWERY,10012,36061550200,-73.99214576,40.72544004,"(40.72544003807227, -73.9921457568192)"
1481,Business,2005-06-21,31 GREAT JONES RESTAURANT CORP.,31,GREAT JONES ST,10012,36061550200,-73.99295736,40.72694971,"(40.726949706829295, -73.99295735874922)"
1482,Business,2005-02-08,IL BUCO CORP.,47,BOND ST,10012,36061550200,-73.99283840000002,40.72600825,"(40.72600824793643, -73.99283839887818)"
1483,Business,2016-08-08,LITTLE WEST RESTAURANT LLC.,932,1ST AVE,10022,36061860300,-73.96557344,40.75465579,"(40.75465578633701, -73.96557343600757)"
1484,Business,2015-07-10,"JONILU, LLC",398,E 52ND ST,10022,36061860300,-73.96492718,40.75498771,"(40.75498770564744, -73.96492717660713)"
1485,Business,2016-06-09,"MNY HOLDINGS ASSOCIATES, LLC",1152,1ST AVE,10065,36062060200,-73.96002121,40.76225419,"(40.76225419099618, -73.96002121031115)"
1486,Business,2015-09-03,"GOVAN RD, INC",1154,1ST AVE,10065,36062060200,-73.95998508,40.76230907,"(40.76230907331361, -73.95998507910646)"
1487,Business,2005-02-11,"CAFE FOCACCIA, INC.",1166,1ST AVE,10065,36062060200,-73.95975385,40.76264111,"(40.76264110666973, -73.95975384959603)"
1488,Business,2001-03-07,"MNY HOLDINGS ASSOCIATES, LLC",1152,1ST AVE,10065,36062060200,-73.96003565,40.76225969,"(40.762259685491024, -73.96003564630735)"
1489,Business,2016-01-05,"1414 HOLDINGS, L.L.C.",1414,AVENUE OF THE AMERICAS,10019,36062120100,-73.97684572,40.76478671,"(40.764786708655535, -73.97684571543766)"
1490,Business,2007-04-16,"SBCPS, LLC",40,CENTRAL PARK S,10019,36062120100,-73.97487095,40.76508547,"(40.76508547171364, -73.97487095444666)"
1491,Business,2005-07-12,57TH RESTAURANT ASSOCIATES LLC,60,W 57TH ST,10019,36062120100,-73.97582448,40.76373801,"(40.76373800741136, -73.97582447734358)"
1492,Business,2010-04-28,MADISON ENTERTAINMENT ASSOCIATES LLC,625,MADISON AVE,10022,36062120200,-73.9715505,40.76338021,"(40.76338021476379, -73.97155050448241)"
1493,Business,2018-10-24,27 EAST RESTAURANT HOLDINGS LLC,27,E 62ND ST,10065,36062140100,-73.96978076,40.76536970000001,"(40.76536970216821, -73.96978075860811)"
1494,Business,2018-05-30,LA GOULUE 61 LLC,29,E 61ST ST,10065,36062140100,-73.9702359,40.76473853,"(40.76473853003253, -73.97023589966182)"
1495,Business,2016-06-23,SIXTY HOSPITALITY LLC,14,E 60TH ST,10022,36062140100,-73.97136236,40.76437925,"(40.76437925433979, -73.9713623609522)"
1496,Business,2015-02-26,PHILIPPE NYC I LLC,33,E 60TH ST,10022,36062140100,-73.97066577,40.76410186,"(40.76410186012481, -73.97066576504507)"
1497,Business,2015-01-29,"IHMS, LLC",2,E 61ST ST,10065,36062140100,-73.97186371,40.76540866,"(40.76540865606737, -73.97186370749705)"
1498,Business,2013-06-10,"LE BILBOQUET NY, LLC",20,E 60TH ST,10022,36062140100,-73.97070908,40.76410187,"(40.764101871146465, -73.97070908411881)"
1499,Business,2013-04-26,SOFIA 61ST STREET CORP.,33,E 61ST ST,10065,36062140100,-73.97017454,40.76471381,"(40.764713811486985, -73.9701745414497)"
1500,Business,2013-02-27,WONDERFUL RESTAURANT LLC,37,E 60TH ST,10022,36062140100,-73.97060441,40.76407714,"(40.764077141805906, -73.97060440725996)"
1501,Business,2009-10-01,MADISON GLOBAL LLC,696,MADISON AVE,10065,36062140100,-73.96987446,40.76571282,"(40.7657128194109, -73.96987446319872)"
1502,Business,2008-04-14,ENTERPRISE RESTAURANT LLC,21,E 62ND ST,10065,36062140100,-73.97037991,40.76561963,"(40.76561962925185, -73.97037990611948)"
1503,Business,2018-05-09,JOE & THE JUICE NEW YORK LLC,801,LEXINGTON AVE,10065,36062140200,-73.96687178,40.76400751,"(40.76400751040392, -73.96687178264597)"
1504,Business,2017-04-18,SWEETGREEN NEW YORK LLC,137,E 61ST ST,10065,36062140200,-73.96755064,40.76360697,"(40.76360697122607, -73.96755064240322)"
1505,Business,2016-08-08,"ARTIO RESTAURANT, LLC",1048,3RD AVE,10065,36062140200,-73.96529099,40.76334007,"(40.763340072591234, -73.96529098631055)"
1506,Business,2016-07-26,MAISON HUGO LLC,132,E 61ST ST,10065,36062140200,-73.96775637,40.7636729,"(40.76367290280658, -73.96775637458177)"
1507,Business,2012-02-24,PAUL'S CORNER INC,801,LEXINGTON AVE,10065,36062140200,-73.96687178,40.76400751,"(40.76400751040392, -73.96687178264597)"
1508,Business,2007-04-16,804 LEXINGTON AVENUE RESTAURANT INC.,804,LEXINGTON AVE,10065,36062140200,-73.96675617,40.76420510000001,"(40.764205098541844, -73.96675616664206)"
1509,Business,2006-12-16,"MAVIMA RESTAURANT, INC.",786,LEXINGTON AVE,10065,36062140200,-73.96717881,40.76362608,"(40.76362607909443, -73.96717881365373)"
1510,Business,2014-03-31,GAKR BAGEL CORP.,1638,YORK AVE,10028,36062440200,-73.94700764,40.77606871,"(40.776068708319556, -73.9470076353298)"
1511,Business,2008-07-16,ALFIE COMPANY LLC,1712,1ST AVE,10128,36062440200,-73.94807797,40.77863552,"(40.77863552474718, -73.94807797394044)"
1512,Business,2018-10-24,COLIEMORE INC,1640,2ND AVE,10028,36062460100,-73.95215543,40.77729237,"(40.77729236881097, -73.95215543230414)"
1513,Business,2018-07-11,"GREEN 84, LLC",1619,2ND AVE,10028,36062460100,-73.95264332,40.77666128,"(40.77666128080349, -73.95264331732977)"
1514,Business,2018-05-30,"LATOUR FL RESTAURANT ASSOCIATES, LLC",322,E 86TH ST,10028,36062460100,-73.95102149,40.77756088,"(40.77756087664423, -73.95102149427633)"
1515,Business,2018-04-25,"COLIEMORE, INC",1640,2ND AVE,10028,36062460100,-73.95215543,40.77729237,"(40.77729236881097, -73.95215543230414)"
1516,Business,2017-06-15,SCHALLER MANUFACTURING CORP.,1654,2ND AVE,10028,36062460100,-73.95188437,40.7776628,"(40.77766279543458, -73.95188436674815)"
1517,Business,2017-06-14,"EAST SIDE BURGERS 1, LLC",1633,2ND AVE,10028,36062460100,-73.95239033,40.77700427,"(40.77700426870731, -73.95239032979782)"
1518,Business,2017-05-05,"EAST SIDE BURGERS 1, LLC",1633,2ND AVE,10028,36062460100,-73.95239033,40.77700427,"(40.77700426870731, -73.95239032979782)"
1519,Business,2016-06-03,"1621 RESTAURANTS, INC.",1621,2ND AVE,10028,36062460100,-73.95260718,40.77671067,"(40.77671067121579, -73.95260717613428)"
1520,Business,2016-05-31,BEAR NOAH CORP,204,E 85TH ST,10028,36062460100,-73.95409027,40.77796287,"(40.777962871709185, -73.95409027232418)"
1521,Business,2015-08-13,THE TEQUILA GASTROPUB LLC,1641,2ND AVE,10028,36062460100,-73.95213373,40.77735274,"(40.77735274401043, -73.95213372507322)"
1522,Business,2015-04-08,1629 2ND RESTAURANT LLC,1629,2ND AVE,10028,36062460100,-73.95246261,40.77690823,"(40.77690823274785, -73.95246261081617)"
1523,Business,2014-06-03,COLIEMORE  INC,1640,2ND AVE,10028,36062460100,-73.95215543,40.77729237,"(40.77729236881097, -73.95215543230414)"
1524,Business,2014-04-18,T&S RESTAURANT LLC,300,E 86TH ST,10028,36062460100,-73.95139328,40.77771748,"(40.77771748407046, -73.95139327724173)"
1525,Business,2013-04-25,MEXIBBQ KITCHEN & DRAUGHT LLC,1631,2ND AVE,10028,36062460100,-73.95242647,40.77695488,"(40.77695487836524, -73.9524264713135)"
1526,Business,2013-04-25,MEXIBBQ KITCHEN & DRAUGHT LLC,1631,2ND AVE,10028,36062460100,-73.95242647,40.77695488,"(40.77695487836524, -73.9524264713135)"
1527,Business,2011-09-26,352 EAST 86TH STREET RESTAURANT INC.,352,E 86TH ST,10028,36062460100,-73.95051255,40.77734657,"(40.77734656971373, -73.95051255143962)"
1528,Business,2009-03-11,MAZ MEZCAL INC.,316,E 86TH ST,10028,36062460100,-73.95112256,40.77760484,"(40.77760483534787, -73.95112256030004)"
1529,Business,2007-05-03,KMG GROUP LLC,1641,2ND AVE,10028,36062460100,-73.95213373,40.77735274,"(40.77735274401043, -73.95213372507322)"
1530,Business,2006-04-19,LOUYA CORP.,204,E 85TH ST,10028,36062460100,-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
1531,Business,2006-04-18,"KEDROS, LTD.",1505,3RD AVE,10028,36062460100,-73.95458131,40.77799051,"(40.77799051366087, -73.9545813052616)"
1532,Business,2005-01-11,OLD HEIDELBERG CORP.,1648,2ND AVE,10028,36062460100,-73.95200002,40.77750365,"(40.77750364892792, -73.95200002254565)"
1533,Business,2018-06-21,"VIETNAAM II, INC",1700,2ND AVE,10128,36062460200,-73.95071332,40.77927072,"(40.77927071614052, -73.95071332320195)"
1534,Business,2018-04-25,TJ ALVAREZ CORP,1710,2ND AVE,10128,36062460200,-73.95066995,40.77933383,"(40.77933382651337, -73.95066994749678)"
1535,Business,2016-09-23,TSG 89 CORP.,1715,2ND AVE,10128,36062460200,-73.95048559,40.77962194,"(40.77962194473952, -73.95048558503538)"
1536,Business,2015-10-22,TENG FEI RESTAURANT GROUP INC.,1714,2ND AVE,10128,36062460200,-73.95039525,40.77971248,"(40.77971248217878, -73.95039524846418)"
1537,Business,2015-04-01,SAMSON GREY LLC,1703,2ND AVE,10128,36062460200,-73.95069884,40.77932835,"(40.77932834940459, -73.95069883754687)"
1538,Business,2014-11-21,SAMMY MUSOVIC LLC,1712,2ND AVE,10128,36062460200,-73.95044224,40.77964937,"(40.779649373465844, -73.95044223544168)"
1539,Business,2014-04-25,"CARINO ON SECOND, INC",1710,2ND AVE,10128,36062460200,-73.95048922,40.77958626,"(40.77958626473309, -73.95048922233012)"
1540,Business,2014-03-13,89 TENZAN JAPANESE CUISINE INC,1714,2ND AVE,10128,36062460200,-73.95039525,40.77971248,"(40.77971248217878, -73.95039524846418)"
1541,Business,2014-02-07,VIETNAAM LLC,1700,2ND AVE,10128,36062460200,-73.95071332,40.77927072,"(40.77927071614052, -73.95071332320195)"
1542,Business,2013-06-07,EAST 87 BURGERS LLC,1681,1ST AVE,10128,36062460200,-73.94872133,40.77778769,"(40.7777876891917, -73.94872133350079)"
1543,Business,2012-08-20,TSG 89 CORP.,1715,2ND AVE,10128,36062460200,-73.95048559,40.77962194,"(40.77962194473952, -73.95048558503538)"
1544,Business,2011-05-02,1710 RESTAURANT CORP.,1710,2ND AVE,10128,36062460200,-73.95048922,40.77958626,"(40.77958626473309, -73.95048922233012)"
1545,Business,2009-02-27,1702 RATHBONES INC.,1702,2ND AVE,10128,36062460200,-73.95066995,40.77933383,"(40.77933382651337, -73.95066994749678)"
1546,Business,2006-02-17,HAILEY GRACE CORP.,1708,2ND AVE,10128,36062460200,-73.95053259999997,40.77952315,"(40.77952315443067, -73.950532598371)"
1547,Business,2005-11-21,"L.E. GLOBE, LLC",1695,2ND AVE,10128,36062460200,-73.950941,40.77899359,"(40.77899359493101, -73.95094100436678)"
1548,Business,2005-02-07,"BREAD OF LIFE, LLC",1712,2ND AVE,10128,36062460200,-73.95044224,40.77964937,"(40.779649373465844, -73.95044223544168)"
1549,Business,2018-07-11,"4 EARTH TACOS, LLC",1568,3RD AVE,10128,36062480200,-73.95297659,40.78022409,"(40.780224085309975, -73.95297658762877)"
1550,Business,2014-04-22,LE BON NY CORP.,1361,LEXINGTON AVE,10128,36062480200,-73.95358181,40.78222524,"(40.78222524276318, -73.95358180659666)"
1551,Business,2013-09-30,EAT LEXINGTON 87 LLC,1291,LEXINGTON AVE,10028,36062480200,-73.95515761,40.7800685,"(40.78006850471446, -73.95515761412761)"
1552,Business,2012-06-11,STRATOS BAKERY CORP.,1297,LEXINGTON AVE,10128,36062480200,-73.95493354,40.78037308,"(40.78037308297128, -73.95493353906285)"
1553,Business,2011-01-20,"PQ CARNEGIE HILL, INC.",1309,LEXINGTON AVE,10128,36062480200,-73.95469139,40.78070236,"(40.78070235629474, -73.95469139103342)"
1554,Business,2009-05-07,90 LEX OWNERS CORP.,1361,LEXINGTON AVE,10128,36062480200,-73.95358181,40.78222524,"(40.78222524276318, -73.95358180659666)"
1555,Business,2008-12-31,"STEVEN JAY, LLC",1600,3RD AVE,10128,36062480200,-73.95223925,40.78124208,"(40.78124207898105, -73.95223925474319)"
1556,Business,2008-06-23,"STEVEN JAY, LLC",1600,3RD AVE,10128,36062480200,-73.95223925,40.78124208,"(40.78124207898105, -73.95223925474319)"
1557,Business,2006-09-16,REMEDY BAR GROUP LLC,1576,3RD AVE,10128,36062480200,-73.95281395,40.7804436,"(40.780443597688006, -73.95281394618225)"
1558,Business,2013-02-26,MRMADISON LLC,1167,MADISON AVE,10028,36062500100,-73.95893051,40.78067924,"(40.780679242417136, -73.95893051200198)"
1559,Business,2015-02-26,EAT MADISON 91 LLC,26,E 91ST ST,10128,36062500200,-73.95706501,40.78427691,"(40.78427690976862, -73.95706500798374)"
1560,Business,2012-02-21,MANNA MADISON AVENUE LLC,26,E 91ST ST,10128,36062500200,-73.95706501,40.78427691,"(40.78427690976862, -73.95706500798374)"
1561,Business,2013-01-24,1679 3RD AVENUE RESTAURANT CORP.,1679,3RD AVE,10128,36062560100,-73.9502043,40.78398046,"(40.7839804629937, -73.95020429671986)"
1562,Business,2018-07-10,EASTSIDE BARKING DOG INC,1678,3RD AVE,10128,36062580100,-73.95022596,40.78398871,"(40.783988706553465, -73.9502259565655)"
1563,Business,2017-04-18,PHILLIPOS RESTAURANT INC,1678,3RD AVE,10128,36062580100,-73.95022596,40.78398871,"(40.783988706553465, -73.9502259565655)"
1564,Business,2014-02-03,1638 THIRD AVE CORP.,1638,3RD AVE,10128,36062580100,-73.95134288,40.78245488,"(40.78245487692249, -73.951342877001)"
1565,Business,2013-01-15,92ND AND 3RD REST CORP.,1644,3RD AVE,10128,36062580100,-73.95114046,40.78273201,"(40.78273200949874, -73.95114046220057)"
1566,Business,2005-01-26,NINO'S TRIBECA RESTAURANT LTD.,1662,3RD AVE,10128,36062580100,-73.95068141,40.78336036,"(40.783360358190905, -73.95068140821486)"
1567,Business,2015-06-04,ABV NEW YORK LLC,1504,LEXINGTON AVE,10029,36062580200,-73.95037564,40.78664018,"(40.786640183852555, -73.95037564249066)"
1568,Business,2014-05-08,PAOLA'S RESTAURANT GROUP LLC,1295,MADISON AVE,10128,36062600100,-73.95595250000002,40.78475956,"(40.78475956309808, -73.95595249536059)"
1569,Business,2012-05-21,WKNAPP LTD.,44,E 92ND ST,10128,36062600100,-73.95573959,40.78453716,"(40.78453715808356, -73.95573959163868)"
1570,Business,2008-01-30,GENINO INC.,1302,MADISON AVE,10128,36062600100,-73.95585127,40.78493244,"(40.7849324425945, -73.95585127151169)"
1571,Business,2005-05-20,"L.L.B., INC.",1308,MADISON AVE,10128,36062600100,-73.95572839,40.78509708,"(40.78509707947736, -73.95572838624435)"
1572,Business,2005-03-23,SHIRT RESTAURANT CORP.,1305,MADISON AVE,10128,36062600100,-73.95580792,40.78495987,"(40.78495987331692, -73.95580792067096)"
1573,Business,2011-05-02,N & J OTTO BROS. CORP.,1325,5TH AVE,10029,36062740200,-73.94860847,40.79770616,"(40.79770616396137, -73.94860847303094)"
