GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15
1500000US360610235013,360610235013,"Block Group 3, Census Tract 235.01, New York County, New York",442,108,167,74,91,67,48,58,0,11,28,32,0,11,0,11,275,94,20,34,159,77,20,32,43,38,16,26,17,26
1500000US360610235014,360610235014,"Block Group 4, Census Tract 235.01, New York County, New York",916,153,87,63,21,35,38,44,0,11,28,22,0,11,0,11,829,163,269,98,304,145,153,97,44,50,36,41,23,25
1500000US360610235021,360610235021,"Block Group 1, Census Tract 235.02, New York County, New York",772,76,21,19,0,11,13,16,0,11,0,11,8,14,0,11,751,78,276,84,321,85,152,69,0,11,1,4,1,4
1500000US360610236000,360610236000,"Block Group 0, Census Tract 236, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610236001,360610236001,"Block Group 1, Census Tract 236, New York County, New York",647,169,0,11,0,11,0,11,0,11,0,11,0,11,0,11,647,169,13,24,337,147,243,113,42,45,0,11,12,18
1500000US360610236002,360610236002,"Block Group 2, Census Tract 236, New York County, New York",659,171,0,11,0,11,0,11,0,11,0,11,0,11,0,11,659,171,172,113,242,107,161,123,37,46,0,11,47,57
1500000US360610236003,360610236003,"Block Group 3, Census Tract 236, New York County, New York",172,100,15,24,0,11,0,11,0,11,0,11,15,24,0,11,157,97,36,41,102,101,0,11,0,11,19,31,0,11
1500000US360610236004,360610236004,"Block Group 4, Census Tract 236, New York County, New York",1501,218,669,212,34,40,233,164,88,95,52,83,75,94,187,116,832,198,0,11,47,41,175,118,166,95,48,44,396,151
1500000US360610237000,360610237000,"Block Group 0, Census Tract 237, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610237001,360610237001,"Block Group 1, Census Tract 237, New York County, New York",1089,176,60,69,0,11,0,11,28,42,0,11,0,11,32,52,1029,172,385,127,224,105,323,131,63,61,20,30,14,25
1500000US360610237002,360610237002,"Block Group 2, Census Tract 237, New York County, New York",668,120,0,11,0,11,0,11,0,11,0,11,0,11,0,11,668,120,173,87,212,83,131,75,54,48,84,65,14,23
1500000US360610237003,360610237003,"Block Group 3, Census Tract 237, New York County, New York",737,162,58,56,0,11,0,11,38,44,0,11,20,34,0,11,679,156,206,130,114,93,204,96,57,52,53,49,45,42
1500000US360610238010,360610238010,"Block Group 0, Census Tract 238.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610238011,360610238011,"Block Group 1, Census Tract 238.01, New York County, New York",4055,271,525,183,82,64,316,176,40,42,56,47,31,31,0,16,3530,265,1350,360,1267,287,663,269,201,143,49,49,0,16
1500000US360610238020,360610238020,"Block Group 0, Census Tract 238.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610238021,360610238021,"Block Group 1, Census Tract 238.02, New York County, New York",363,65,0,11,0,11,0,11,0,11,0,11,0,11,0,11,363,65,280,61,77,37,6,9,0,11,0,11,0,11
1500000US360610238022,360610238022,"Block Group 2, Census Tract 238.02, New York County, New York",294,65,0,11,0,11,0,11,0,11,0,11,0,11,0,11,294,65,165,63,88,59,27,32,0,11,14,22,0,11
1500000US360610239001,360610239001,"Block Group 1, Census Tract 239, New York County, New York",415,85,50,35,0,11,50,35,0,11,0,11,0,11,0,11,365,82,82,48,96,58,93,49,64,42,30,34,0,11
1500000US360610239002,360610239002,"Block Group 2, Census Tract 239, New York County, New York",586,79,37,35,0,11,27,38,0,11,10,18,0,11,0,11,549,84,96,57,244,66,143,66,29,25,16,20,21,16
1500000US360610240000,360610240000,"Block Group 0, Census Tract 240, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610240001,360610240001,"Block Group 1, Census Tract 240, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610241000,360610241000,"Block Group 0, Census Tract 241, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610241001,360610241001,"Block Group 1, Census Tract 241, New York County, New York",819,167,374,116,13,21,119,76,76,52,0,11,80,55,86,57,445,142,49,46,65,52,155,104,75,91,34,39,67,45
1500000US360610241002,360610241002,"Block Group 2, Census Tract 241, New York County, New York",728,148,139,72,28,33,99,60,12,20,0,11,0,11,0,11,589,147,100,91,107,68,161,92,12,23,91,63,118,93
1500000US360610241003,360610241003,"Block Group 3, Census Tract 241, New York County, New York",490,174,17,27,0,11,17,27,0,11,0,11,0,11,0,11,473,173,160,110,108,99,48,39,137,122,20,23,0,11
1500000US360610241004,360610241004,"Block Group 4, Census Tract 241, New York County, New York",610,173,136,97,0,11,24,28,46,73,49,65,17,28,0,11,474,155,250,123,115,91,0,11,31,38,39,37,39,61
1500000US360610241005,360610241005,"Block Group 5, Census Tract 241, New York County, New York",531,143,0,11,0,11,0,11,0,11,0,11,0,11,0,11,531,143,41,51,116,88,212,129,92,77,13,21,57,39
1500000US360610242000,360610242000,"Block Group 0, Census Tract 242, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610242001,360610242001,"Block Group 1, Census Tract 242, New York County, New York",574,112,14,23,0,11,0,11,0,11,14,23,0,11,0,11,560,114,84,61,253,105,126,69,76,46,21,20,0,11
1500000US360610242002,360610242002,"Block Group 2, Census Tract 242, New York County, New York",495,98,0,11,0,11,0,11,0,11,0,11,0,11,0,11,495,98,53,39,186,61,132,76,112,58,12,21,0,11
1500000US360610242003,360610242003,"Block Group 3, Census Tract 242, New York County, New York",311,77,0,11,0,11,0,11,0,11,0,11,0,11,0,11,311,77,176,67,89,53,36,27,0,11,10,15,0,11
1500000US360610243011,360610243011,"Block Group 1, Census Tract 243.01, New York County, New York",489,114,34,27,0,11,9,14,0,11,25,27,0,11,0,11,455,116,186,106,138,69,54,46,77,57,0,11,0,11
1500000US360610243012,360610243012,"Block Group 2, Census Tract 243.01, New York County, New York",759,112,42,36,0,11,23,26,8,13,0,11,0,11,11,17,717,114,186,93,301,90,75,65,44,47,72,47,39,57
1500000US360610243013,360610243013,"Block Group 3, Census Tract 243.01, New York County, New York",86,49,0,11,0,11,0,11,0,11,0,11,0,11,0,11,86,49,4,7,40,31,34,36,8,12,0,11,0,11
1500000US360610243020,360610243020,"Block Group 0, Census Tract 243.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610243021,360610243021,"Block Group 1, Census Tract 243.02, New York County, New York",827,216,0,11,0,11,0,11,0,11,0,11,0,11,0,11,827,216,81,59,388,177,67,49,105,88,88,85,98,73
1500000US360610243022,360610243022,"Block Group 2, Census Tract 243.02, New York County, New York",865,157,0,11,0,11,0,11,0,11,0,11,0,11,0,11,865,157,195,105,169,97,137,90,127,90,91,81,146,100
1500000US360610243023,360610243023,"Block Group 3, Census Tract 243.02, New York County, New York",695,153,0,11,0,11,0,11,0,11,0,11,0,11,0,11,695,153,36,51,185,113,267,114,77,61,41,31,89,74
1500000US360610245001,360610245001,"Block Group 1, Census Tract 245, New York County, New York",723,216,18,27,0,11,0,11,18,27,0,11,0,11,0,11,705,224,24,38,236,144,79,68,175,137,130,119,61,70
1500000US360610245002,360610245002,"Block Group 2, Census Tract 245, New York County, New York",1032,164,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1032,164,204,103,212,131,153,105,126,94,277,157,60,59
1500000US360610245003,360610245003,"Block Group 3, Census Tract 245, New York County, New York",512,137,0,11,0,11,0,11,0,11,0,11,0,11,0,11,512,137,63,60,104,82,160,94,41,51,144,110,0,11
1500000US360610245004,360610245004,"Block Group 4, Census Tract 245, New York County, New York",753,147,0,11,0,11,0,11,0,11,0,11,0,11,0,11,753,147,153,127,320,127,127,92,56,49,52,51,45,43
1500000US360610245005,360610245005,"Block Group 5, Census Tract 245, New York County, New York",779,160,35,43,22,36,13,21,0,11,0,11,0,11,0,11,744,162,213,138,101,91,182,104,176,105,42,40,30,47
1500000US360610245006,360610245006,"Block Group 6, Census Tract 245, New York County, New York",453,160,0,11,0,11,0,11,0,11,0,11,0,11,0,11,453,160,146,108,149,117,13,23,74,83,71,122,0,11
1500000US360610245007,360610245007,"Block Group 7, Census Tract 245, New York County, New York",475,115,80,66,27,43,0,11,53,48,0,11,0,11,0,11,395,110,187,113,106,66,65,56,12,21,25,43,0,11
1500000US360610247000,360610247000,"Block Group 0, Census Tract 247, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610247001,360610247001,"Block Group 1, Census Tract 247, New York County, New York",417,133,136,54,13,20,71,51,16,25,26,30,10,17,0,11,281,126,89,81,90,87,0,11,48,69,19,24,35,35
1500000US360610247002,360610247002,"Block Group 2, Census Tract 247, New York County, New York",394,126,120,77,12,20,53,53,0,11,21,34,34,57,0,11,274,115,14,26,126,98,15,28,18,32,62,41,39,39
1500000US360610247003,360610247003,"Block Group 3, Census Tract 247, New York County, New York",466,129,14,24,0,11,14,24,0,11,0,11,0,11,0,11,452,131,26,43,148,117,95,74,90,81,72,62,21,28
1500000US360610247004,360610247004,"Block Group 4, Census Tract 247, New York County, New York",521,171,0,11,0,11,0,11,0,11,0,11,0,11,0,11,521,171,24,38,220,169,160,115,36,45,65,72,16,24
1500000US360610247005,360610247005,"Block Group 5, Census Tract 247, New York County, New York",609,171,0,11,0,11,0,11,0,11,0,11,0,11,0,11,609,171,139,123,280,127,59,56,71,70,33,44,27,33
1500000US360610249001,360610249001,"Block Group 1, Census Tract 249, New York County, New York",381,29,35,42,28,41,0,11,0,11,4,7,3,5,0,11,346,48,78,32,128,44,57,43,26,18,43,24,14,15
1500000US360610251001,360610251001,"Block Group 1, Census Tract 251, New York County, New York",321,60,0,11,0,11,0,11,0,11,0,11,0,11,0,11,321,60,75,38,101,51,50,38,32,31,48,26,15,18
1500000US360610251002,360610251002,"Block Group 2, Census Tract 251, New York County, New York",442,59,18,19,15,18,0,11,3,6,0,11,0,11,0,11,424,58,72,35,81,39,20,17,126,46,104,67,21,19
1500000US360610253001,360610253001,"Block Group 1, Census Tract 253, New York County, New York",565,130,0,11,0,11,0,11,0,11,0,11,0,11,0,11,565,130,160,108,29,48,271,119,41,42,48,43,16,25
1500000US360610253002,360610253002,"Block Group 2, Census Tract 253, New York County, New York",440,125,6,13,0,11,6,13,0,11,0,11,0,11,0,11,434,127,127,89,98,75,53,46,69,57,87,60,0,11
1500000US360610253003,360610253003,"Block Group 3, Census Tract 253, New York County, New York",685,143,0,11,0,11,0,11,0,11,0,11,0,11,0,11,685,143,185,99,90,75,198,106,103,82,76,60,33,53
1500000US360610253004,360610253004,"Block Group 4, Census Tract 253, New York County, New York",464,118,58,28,0,11,0,11,41,23,17,27,0,11,0,11,406,119,33,35,93,65,140,95,30,42,83,73,27,42
1500000US360610253005,360610253005,"Block Group 5, Census Tract 253, New York County, New York",681,128,0,11,0,11,0,11,0,11,0,11,0,11,0,11,681,128,95,63,59,55,290,107,71,71,166,86,0,11
1500000US360610253006,360610253006,"Block Group 6, Census Tract 253, New York County, New York",949,155,0,11,0,11,0,11,0,11,0,11,0,11,0,11,949,155,265,94,300,129,266,138,39,37,79,56,0,11
1500000US360610255000,360610255000,"Block Group 0, Census Tract 255, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610255001,360610255001,"Block Group 1, Census Tract 255, New York County, New York",661,155,31,23,0,11,24,23,0,11,0,11,7,12,0,11,630,153,343,127,123,73,107,111,11,18,0,11,46,57
1500000US360610255002,360610255002,"Block Group 2, Census Tract 255, New York County, New York",658,152,135,104,0,11,118,108,17,17,0,11,0,11,0,11,523,147,67,78,165,96,136,112,48,57,87,72,20,23
1500000US360610255003,360610255003,"Block Group 3, Census Tract 255, New York County, New York",499,106,19,30,0,11,0,11,19,30,0,11,0,11,0,11,480,107,76,47,220,111,91,59,43,46,50,42,0,11
1500000US360610255004,360610255004,"Block Group 4, Census Tract 255, New York County, New York",339,98,0,11,0,11,0,11,0,11,0,11,0,11,0,11,339,98,80,62,103,58,108,96,8,12,24,45,16,19
1500000US360610257001,360610257001,"Block Group 1, Census Tract 257, New York County, New York",423,91,96,43,11,18,71,35,14,16,0,11,0,11,0,11,327,97,39,40,165,83,18,20,50,39,40,36,15,17
1500000US360610257002,360610257002,"Block Group 2, Census Tract 257, New York County, New York",596,77,324,84,46,44,171,61,35,33,46,44,9,13,17,28,272,84,74,45,102,57,58,38,30,32,0,11,8,12
1500000US360610257003,360610257003,"Block Group 3, Census Tract 257, New York County, New York",723,105,146,53,8,14,138,53,0,11,0,11,0,11,0,11,577,97,142,63,337,94,33,31,29,33,36,34,0,11
1500000US360610259001,360610259001,"Block Group 1, Census Tract 259, New York County, New York",991,102,487,85,179,65,303,73,5,10,0,11,0,11,0,11,504,96,170,65,281,75,45,38,0,11,8,12,0,11
1500000US360610259002,360610259002,"Block Group 2, Census Tract 259, New York County, New York",624,106,142,44,32,24,110,46,0,11,0,11,0,11,0,11,482,95,205,100,132,64,59,39,86,47,0,11,0,11
1500000US360610261001,360610261001,"Block Group 1, Census Tract 261, New York County, New York",747,132,0,11,0,11,0,11,0,11,0,11,0,11,0,11,747,132,126,93,315,116,152,100,72,71,67,48,15,24
1500000US360610261002,360610261002,"Block Group 2, Census Tract 261, New York County, New York",421,119,0,11,0,11,0,11,0,11,0,11,0,11,0,11,421,119,60,65,68,51,138,82,70,51,47,50,38,61
1500000US360610261003,360610261003,"Block Group 3, Census Tract 261, New York County, New York",427,128,0,11,0,11,0,11,0,11,0,11,0,11,0,11,427,128,67,77,218,117,79,61,45,42,18,30,0,11
1500000US360610261004,360610261004,"Block Group 4, Census Tract 261, New York County, New York",527,118,0,11,0,11,0,11,0,11,0,11,0,11,0,11,527,118,77,53,170,108,69,56,154,89,33,38,24,30
1500000US360610261005,360610261005,"Block Group 5, Census Tract 261, New York County, New York",550,130,0,11,0,11,0,11,0,11,0,11,0,11,0,11,550,130,40,36,197,106,152,75,65,62,68,51,28,41
1500000US360610261006,360610261006,"Block Group 6, Census Tract 261, New York County, New York",428,108,0,11,0,11,0,11,0,11,0,11,0,11,0,11,428,108,54,67,187,77,93,73,24,29,70,59,0,11
1500000US360610261007,360610261007,"Block Group 7, Census Tract 261, New York County, New York",565,126,10,15,0,11,0,11,0,11,10,15,0,11,0,11,555,128,141,94,147,92,76,65,73,56,76,65,42,50
1500000US360610263001,360610263001,"Block Group 1, Census Tract 263, New York County, New York",814,137,0,11,0,11,0,11,0,11,0,11,0,11,0,11,814,137,53,62,303,145,305,147,84,57,45,51,24,28
1500000US360610263002,360610263002,"Block Group 2, Census Tract 263, New York County, New York",319,101,10,17,0,11,10,17,0,11,0,11,0,11,0,11,309,103,32,34,69,67,95,54,76,67,12,19,25,28
1500000US360610263003,360610263003,"Block Group 3, Census Tract 263, New York County, New York",627,142,0,11,0,11,0,11,0,11,0,11,0,11,0,11,627,142,168,116,136,96,160,77,34,42,73,78,56,40
1500000US360610263004,360610263004,"Block Group 4, Census Tract 263, New York County, New York",592,135,0,11,0,11,0,11,0,11,0,11,0,11,0,11,592,135,103,61,140,83,251,101,64,53,19,22,15,25
1500000US360610263005,360610263005,"Block Group 5, Census Tract 263, New York County, New York",516,139,16,26,0,11,0,11,0,11,0,11,0,11,16,26,500,140,95,72,98,75,194,116,0,11,113,80,0,11
1500000US360610265001,360610265001,"Block Group 1, Census Tract 265, New York County, New York",534,144,81,62,14,21,51,63,0,11,16,26,0,11,0,11,453,140,29,35,201,105,58,72,55,88,68,87,42,47
1500000US360610265002,360610265002,"Block Group 2, Census Tract 265, New York County, New York",595,141,10,15,0,11,0,11,0,11,0,11,10,15,0,11,585,140,68,43,114,74,75,51,142,100,172,106,14,20
1500000US360610265003,360610265003,"Block Group 3, Census Tract 265, New York County, New York",502,93,271,97,0,11,187,85,18,30,51,50,15,23,0,11,231,89,140,73,41,51,0,11,29,33,0,11,21,25
1500000US360610265004,360610265004,"Block Group 4, Census Tract 265, New York County, New York",613,137,17,29,0,11,0,11,17,29,0,11,0,11,0,11,596,137,106,75,161,102,71,71,92,70,114,74,52,40
1500000US360610265005,360610265005,"Block Group 5, Census Tract 265, New York County, New York",519,112,77,49,0,11,53,43,0,11,24,38,0,11,0,11,442,115,115,91,199,121,32,34,25,28,42,41,29,45
1500000US360610267001,360610267001,"Block Group 1, Census Tract 267, New York County, New York",561,42,5,7,0,11,0,11,5,7,0,11,0,11,0,11,556,42,163,43,160,44,76,39,83,45,64,34,10,11
1500000US360610269001,360610269001,"Block Group 1, Census Tract 269, New York County, New York",430,121,13,20,0,11,13,20,0,11,0,11,0,11,0,11,417,120,38,49,142,84,46,61,80,50,111,94,0,11
1500000US360610269002,360610269002,"Block Group 2, Census Tract 269, New York County, New York",455,133,39,66,0,11,0,11,0,11,0,11,39,66,0,11,416,113,37,36,101,76,110,81,83,70,85,74,0,11
1500000US360610269003,360610269003,"Block Group 3, Census Tract 269, New York County, New York",189,83,55,53,9,15,0,11,0,11,46,58,0,11,0,11,134,73,15,24,43,69,27,35,14,26,35,39,0,11
1500000US360610269004,360610269004,"Block Group 4, Census Tract 269, New York County, New York",304,116,0,11,0,11,0,11,0,11,0,11,0,11,0,11,304,116,23,38,112,86,19,29,73,65,77,65,0,11
1500000US360610269005,360610269005,"Block Group 5, Census Tract 269, New York County, New York",576,151,17,21,0,11,0,11,11,17,0,11,0,11,6,12,559,153,42,70,231,127,124,90,138,113,11,17,13,20
1500000US360610269006,360610269006,"Block Group 6, Census Tract 269, New York County, New York",576,191,19,23,0,11,9,17,10,18,0,11,0,11,0,11,557,192,69,66,239,138,26,29,174,130,22,35,27,29
1500000US360610271001,360610271001,"Block Group 1, Census Tract 271, New York County, New York",567,137,25,27,0,11,0,11,25,27,0,11,0,11,0,11,542,137,96,64,234,110,128,85,15,26,55,59,14,24
1500000US360610271002,360610271002,"Block Group 2, Census Tract 271, New York County, New York",343,89,0,11,0,11,0,11,0,11,0,11,0,11,0,11,343,89,57,45,12,20,109,72,115,67,26,29,24,29
1500000US360610271003,360610271003,"Block Group 3, Census Tract 271, New York County, New York",683,141,10,16,0,11,10,16,0,11,0,11,0,11,0,11,673,141,114,79,132,86,199,114,87,79,110,81,31,51
1500000US360610271004,360610271004,"Block Group 4, Census Tract 271, New York County, New York",492,135,0,11,0,11,0,11,0,11,0,11,0,11,0,11,492,135,70,63,231,105,118,69,58,62,15,24,0,11
1500000US360610271005,360610271005,"Block Group 5, Census Tract 271, New York County, New York",888,123,196,71,14,22,153,66,15,24,0,11,14,23,0,11,692,124,205,96,251,121,144,92,51,49,15,24,26,28
1500000US360610273001,360610273001,"Block Group 1, Census Tract 273, New York County, New York",858,150,281,101,64,51,146,92,15,24,46,43,10,18,0,11,577,145,184,114,231,96,95,97,41,48,14,21,12,20
1500000US360610273002,360610273002,"Block Group 2, Census Tract 273, New York County, New York",506,129,42,30,19,30,15,23,0,11,0,11,8,14,0,11,464,129,71,57,158,98,146,85,60,58,14,22,15,23
